row ID;row m/z;SCCe0064.mzML Peak area;SCCe0065.mzML Peak area;SCCe0066.mzML Peak area;SCCe0067.mzML Peak area;SCCe0068.mzML Peak area;SCCe0069.mzML Peak area;SCCe0070.mzML Peak area;SCCe0071.mzML Peak area;SCCe0072.mzML Peak area;SCCe0073.mzML Peak area;SCCe0074.mzML Peak area;SCCe0075.mzML Peak area;SCCe0076.mzML Peak area;SCCe0077.mzML Peak area;SCCe0078.mzML Peak area;SCCe0079.mzML Peak area;SCCe0080.mzML Peak area;SCCe0081.mzML Peak area;SCCe0082.mzML Peak area;SCCe0083.mzML Peak area;SCCe0084.mzML Peak area;SCCe0085.mzML Peak area;SCCe0086.mzML Peak area;SCCe0087.mzML Peak area;SCCe0088.mzML Peak area;SCCe0089.mzML Peak area;SCCe0090.mzML Peak area;SCCe0091.mzML Peak area;SCCe0092.mzML Peak area;SCCe0093.mzML Peak area;SCCe0094.mzML Peak area;SCCe0095.mzML Peak area;SCCe0096.mzML Peak area;SCCe0097.mzML Peak area;SCCe0098.mzML Peak area;SCCe0099.mzML Peak area;SCCe0100.mzML Peak area;SCCe0101.mzML Peak area;SCCe0102.mzML Peak area;SCCe0103.mzML Peak area;SCCe0104.mzML Peak area;SCCe0105.mzML Peak area;SCCe0106.mzML Peak area;SCCe0107.mzML Peak area;SCCe0108.mzML Peak area;SCCe0109.mzML Peak area;SCCe0110.mzML Peak area;SCCe0111.mzML Peak area;SCCe0112.mzML Peak area;SCCe0113.mzML Peak area;SCCe0114.mzML Peak area;SCCe0115.mzML Peak area;SCCe0116.mzML Peak area;SCCe0117.mzML Peak area;SCCe0118.mzML Peak area;SCCe0119.mzML Peak area;SCCe0120.mzML Peak area;SCCe0121.mzML Peak area;SCCe0122.mzML Peak area;SCCe0123.mzML Peak area;SCCe0124.mzML Peak area;SCCe0125.mzML Peak area;SCCe0126.mzML Peak area;SCCe0127.mzML Peak area;SCCe0128.mzML Peak area;SCCe0129.mzML Peak area;SCCe0130.mzML Peak area;SCCe0131.mzML Peak area;SCCe0132.mzML Peak area;SCCe0133.mzML Peak area;SCCe0134.mzML Peak area;SCCe0135.mzML Peak area;SCCe0136.mzML Peak area;SCCe0137.mzML Peak area;SCCe0138.mzML Peak area;SCCe0139.mzML Peak area;SCCe0140.mzML Peak area;SCCe0141.mzML Peak area;SCCe0142.mzML Peak area
1242;677.5069608;0;7976.882;8055.4985;6808.6406;4580.709;0;8858.022;8147.05;8007.7305;6153.7617;0;5417.3486;0;0;0;0;0;0;4059.2097;0;9598.544;5866.565;0;0;0;0;9190.669;6976.8135;0;6572.98;5983.147;0;6633.2944;7605.531;5736.5493;0;0;0;0;0;9905.173;6435.1084;5729.884;3586.505;0;0;0;9637.651;4562.2314;0;4863.7397;4622.531;6984.774;5900.6084;0;6092.527;0;0;0;0;8591.581;8926.682;9316.807;0;0;7464.3145;5047.1636;0;6962.2466;0;5379.464;6175.6104;5500.986;4799.137;0;6033.0215;0;0;0
1244;692.5213576;0;0;0;0;0;5135.609;2482.1165;2801.796;4069.989;3369.9307;2293.2156;5226.724;0;0;0;0;0;0;0;0;0;0;0;4806.417;5378.592;5109.469;0;5087.4546;5228.3193;4383.056;4471.473;6771.1553;0;0;3326.909;0;7924.0903;0;2959.6414;0;0;0;0;9936.887;9415.541;8313.047;4913.8667;2825.2136;9094.787;7469.9;4224.9233;9123.108;0;4258.622;10916.004;0;9666.255;8496.129;5843.286;0;0;0;0;4953.8945;3981.4463;2877.2483;0;2515.977;0;2526.2668;2284.4763;0;1883.7654;4629.9697;3304.2573;0;0;0;0
1245;1359.038989;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;934.6581;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1247;1332.02528;0;0;0;2065.443;0;2766.7256;0;0;3187.0532;0;0;0;1062.9177;0;0;2100.3743;0;0;0;0;0;0;4403.483;3678.6553;2688.625;0;0;3025.1113;3192.0906;0;2663.012;2653.467;0;0;0;0;0;0;903.0197;0;0;3427.6223;0;0;1245.9583;2119.903;2699.8286;2933.415;0;1749.7557;0;0;0;0;1831.4546;0;0;0;0;0;0;3855.127;0;2526.606;1370.2645;0;0;2940.4048;3119.6162;2333.4443;0;0;0;0;0;0;0;0;0
1250;655.5251948;5651.6206;8436.091;7960.3467;5139.2974;2286.0144;6165.5723;7005.773;6831.383;6518.9673;6703.0327;4349.617;6458.5356;0;6399.7783;4800.3506;14245.702;0;0;9583.502;0;8261.117;0;9135.92;6160.861;7937.558;10459.019;7201.11;7213.5728;7133.701;6925.575;7361.1167;0;3596.4365;5511.8867;0;13907.744;0;0;0;0;7518.216;0;10038.378;7614.133;6459.1367;7349.0967;8613.648;0;9820.642;7775.087;8004.981;9057.628;5274.806;6136.8525;0;18908.912;0;0;5647.448;0;8060.701;8140.699;8386.623;5931.6797;0;0;7883.69;6684.305;7852.0264;5421.391;7716.9106;6456.081;0;8438.62;6165.435;20665.295;0;0;0
1251;1310.043102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;934.8563;0;0;0;0;0;0;0;0;0;1436.8135;0;0;0;0;0;0;829.1881;0;0;0;0;0;0;0;0;699.9193;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4861.409;0;0;0
1252;721.5748493;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3897.583;0;0;3161.686;0;0;0;3144.4624;0;0;0;0;0;0;0;0;0;0;0;0;6372.3613;0;0;0;0;0;4737.686;4839.4854;0;0;0;0;0;0;0;0;0;0;0;0;8281.841;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6384.9834;0;0;0
1254;742.5933043;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3850.7842;0;0;1996.0544;0;0;0;0;0;0;0;0;0;0;0;0;3219.6147;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;987.5344;0;0;0;775.6453;7565.8164;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8612.952;0;0;0
1255;756.6088557;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6009.0977;0;0;6108.185;0;0;0;7746.7954;0;0;0;0;0;9772.384;0;0;0;0;0;0;2465.6523;0;0;4623.3716;5017.079;0;2489.6428;0;4716.101;0;6102.6865;4154.614;3393.6814;0;0;0;0;20982.621;0;0;1938.2012;0;0;0;0;0;0;0;2089.6218;0;0;0;2837.2144;0;0;0;0;22398.057;0;0;0
1256;986.4484153;1257.0814;0;0;1006.6505;0;0;0;0;0;0;1440.3462;0;0;0;0;0;0;0;2887.477;0;0;3059.9949;2288.334;0;0;0;0;2139.6926;1687.4827;0;0;0;0;0;0;0;0;0;1389.6228;0;0;0;0;0;0;0;0;0;0;1464.9955;0;0;0;0;0;0;0;0;903.80444;0;0;0;0;0;0;0;0;0;0;0;3322.546;0;0;0;0;0;0;0;0
1257;766.5162922;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1076.5537;0;0;0;1766.0071;0;0;0;0;0;0;0;0;0;1924.0402;0;0;0;0;2178.1594;2397.7698;0;0;1021.21173;0;1195.3789;3188.3865;0;1270.1426;0;0;0;0;0;3031.3438;0;0;0;0;4456.051;4925.1934;3803.2559;1823.5519;2800.3323;2862.8088;4330.5205;2152.0835;6837.2188;3934.692;5880.6973;5736.065;4848.798;4818.2217;1985.7103;5584.3647;2941.6707;0;0
1258;780.5309574;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;877.2717;0;0;0;0;0
1259;596.167787;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2333.1968;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1260;1271.793428;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;793.5449;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1261;642.436001;2103.1292;0;1907.4048;0;0;1878.2969;0;0;2495.1323;0;0;894.01526;3893.2595;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1263;625.408898;0;0;0;0;0;0;0;0;0;0;0;1651.3422;1187.6282;0;0;0;0;0;0;635.3371;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1264;647.3914476;3450.0054;837.83093;0;0;3587.268;0;0;882.1237;1207.2266;0;0;0;4371.84;0;0;0;6322.4287;6938.9326;0;11563.339;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1997.3768;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1265;1160.791164;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;867.39014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;621.2308;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1266;726.4933786;15809.221;20099.424;18640.271;12655.179;7875.1855;18099.016;18805.672;17830.523;25887.879;25429.928;15499.973;33512.195;27537.732;24955.176;24041.887;35130.13;16968.684;14444.898;28924.67;14262.977;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12269.396;5830.11;3679.0547;7855.1504;912.3817;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1267;712.4782076;4104.166;0;5739.222;3398.1104;0;5844.4897;0;0;8758.638;8274.162;5108.5845;10849.381;8184.8853;8659.377;8468.689;12377.898;3693.4365;2604.0977;10084.305;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4272.7417;0;0;2145.3984;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1268;716.522213;8034.8037;15053.843;13444.952;7796.4375;0;14119.929;11204.298;12582.279;11052.537;10615.731;13414.494;11084.141;0;13558.447;8493.596;32579.852;3431.023;12645.363;0;0;11891.901;25913.486;22744.021;10614.007;14712.567;24408.055;13912.708;16180.474;14690.734;11944.92;12278.648;22511.08;0;8621.508;11293.385;21123.209;6252.331;8848.761;4284.455;0;9834.018;22289.857;17590.059;13911.448;8904.692;12351.266;15298.496;7352.7324;19872.135;14042.547;9437.804;14384.66;5980.718;7557.511;12392.903;46540.12;7180.782;8693.492;4468.143;0;13294.209;10368.917;10443.483;6491.035;3511.234;3634.5234;10935.844;7335.7344;9550.877;5700.6914;7370.7188;0;3747.4517;10237.962;6945.3867;49146.613;5557.008;5902.1753;1752.977
1270;625.514375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2158.7798;0;0;0
1271;726.5984858;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1532.5195;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1273;652.4112856;0;0;0;0;0;0;0;0;0;0;0;0;2539.109;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1275;1482.181864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;974.46423;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1276;848.6826669;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1783.815;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2276.6511;0;0;0;0;0;0;0;0;0;0;0;0;0;1116.2772;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1277;761.6141912;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1536.8256;0;0;0;0;0;2873.8506;0;0;0;0;0;0;0;0;0;0;0;0;0;1838.079;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1278;862.6980507;0;0;0;0;0;0;0;0;0;0;0;0;0;1259.8566;0;0;0;0;0;0;0;0;0;0;0;6933.3223;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6852.4355;8292.551;0;0;0;3775.1067;0;3518.0757;4322.774;2136.6042;3523.2808;4967.054;0;0;0;6243.5737;0;1100.4656;0;0;0;0;0;0;0;1599.499;0;0;2654.2007;0;4002.3406;0;0;0;0;4711.1406
1279;691.3125527;0;0;0;0;0;0;0;0;0;0;0;0;1640.4233;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1280;770.4147044;0;0;0;0;0;0;0;0;6491.424;0;0;2381.676;13469.802;0;2291.2136;2542.2961;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1281;722.3929223;0;0;0;0;0;0;0;0;3267.1208;0;0;0;3915.6467;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1283;756.3995298;0;0;0;0;0;0;0;0;0;0;0;0;2726.5928;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1284;620.491054;0;8938.554;7943.4424;6321.893;0;7447.8667;6195.2686;7012.065;6813.5864;7587.067;5074.1343;7479.376;3984.4016;7681.644;5742.7446;5052.319;0;0;11977.411;0;7083.399;11547.278;9666.178;6335.608;8430.688;5607.6865;6929.9526;7577.094;6658.4414;6390.7676;6972.823;3529.4226;0;4356.5283;6022.127;3658.3552;0;0;7182.932;0;0;11576.97;10221.455;6678.474;7273.0674;6787.3306;8090.1104;5312.483;0;6529.1626;6807.9023;0;4521.6035;5149.9395;0;11835.201;0;0;0;0;0;8316.927;8688.404;5873.1465;0;4240.5205;6658.7617;5934.3755;7284.566;4647.2954;7903.6006;0;3613.4292;7412.589;0;12390.018;0;0;5864.659
1285;617.1381225;1197.3073;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1289;593.1567391;910.9859;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1241.3933;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;849.9946;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1290;615.138874;3968.3823;0;0;0;0;0;0;0;0;0;712.8867;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1076.346;0;0;0;0;0;0;0;0;0;1332.5302;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1235.2177;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1295;839.1750731;7373.119;0;0;0;0;0;0;0;0;0;2857.5974;0;0;0;0;0;0;0;0;885.5718;0;694.4462;0;0;0;0;0;3650.8066;4834.6377;0;3245.421;0;0;2947.582;0;0;7601.113;0;0;0;0;0;0;0;0;0;0;0;0;2896.6301;0;0;0;0;2400.0234;0;0;6360.9688;1587.4629;0;0;0;0;1758.7308;0;0;0;1663.2471;0;0;0;0;0;0;0;0;0;0;0
1296;429.0877919;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;799.7019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1297;445.1191289;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;998.0084;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1298;447.1004178;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1436.304;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1299;522.5965818;0;0;0;127700.41;36684.652;5763.102;0;0;0;0;0;0;2274.8718;0;4017.7834;0;0;0;3203.1172;0;0;0;0;2316.3499;0;0;0;0;0;0;0;0;0;0;4080.4602;0;0;3652.554;0;0;0;0;0;0;0;0;0;0;0;0;2709.7046;0;0;0;0;0;0;0;0;4831.478;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4261.038
1300;730.5368452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1264.4161;0;0;0;0;0;0;0;0;0;0;1793.5382;0;2167.751;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1302;834.2191251;6400.288;0;0;0;0;0;0;0;0;0;4001.046;0;0;0;0;0;0;0;0;0;0;1465.3833;1884.3003;0;0;0;0;5847.5156;6911.088;0;4924.621;0;0;5440.079;0;0;6882.3154;0;0;0;1729.8062;0;0;0;0;0;0;0;0;4901.8003;0;0;0;0;0;0;0;6801.4126;2913.4395;0;0;0;0;3177.1794;0;0;5080.6396;3031.9265;0;0;0;0;4637.8477;0;0;0;3027.585;0;0
1304;836.2185124;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2333.8157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1306;718.5369824;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4980.132;0;0;0;0;0;0;0;11919.377;0;0;0;0;0;0;0;0;0;0;4692.0093;6496.7373;1839.9073;0;0;0;0;8267.25;0;0;0;0;9085.834;0;0;7855.116;0;0;8848.03;0;7105.38;10010.599;4468.2935;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5434.633;0;0;3483.5356;5741.91;0
1307;644.4781835;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2612.577;0;1607.3035;0;2053.5017;2405.1538;4396.399;0;0;1799.4419;1773.1172;0;0;0;0;0;0;0;0;0;1394.4799;0;0;0;0;0;0;0;0;0;0;0;1214.6343;1132.1677;0;0;0;0;0;0;0;0;1825.2723;2279.7324;0;0;2133.1614;2315.1724;2972.5183;0;0;1349.6995;1589.135;1257.4475;0;0;1441.015;0;1429.8085
1309;554.4770813;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1409.1667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1311;740.5097839;6533.4155;7165.409;7822.9507;4738.5576;3103.9824;5620.4355;4870.252;3977.88;7622.1523;3649.5469;2400.743;4835.009;8397.288;0;4455.103;5127.833;0;4393.812;0;1874.233;0;4171.889;0;0;0;2465.1802;0;0;0;2667.0774;2240.6892;0;0;0;2437.3176;2309.4102;0;0;0;0;4116.1914;3295.2234;3445.351;2789.6704;3163.5535;0;0;2160.8315;2870.7817;0;2372.1653;2271.8215;2377.8677;2228.337;1655.7091;2167.655;1660.2063;1857.7808;0;0;7970.009;0;5281.2256;4174.8467;3946.5227;3181.8306;2178.402;4257.195;0;0;3330.6675;0;2282.6272;3827.5872;0;4197.189;1874.2137;2478.587;3309.4888
1312;796.5259662;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1360.9142;0;0;0;0;0;1867.6864;0;0;0;0;0;0;0;0;0;0;0;0;0;1687.4036;0;0;0;0;0;0;0;1220.2029;0;0;0;1306.2057;0;0;0;0;0;0;0;3459.919;2636.3633;2967.521;0;0;2803.7742;2451.1543;0;2636.0315;0;0;2629.8179;2671.3828;2875.1096;0;0;1660.2976;893.18024;1630.1914
1314;655.5609872;0;3639.9165;1559.0817;0;0;3377.3105;1150.4954;1266.7288;0;1169.3129;0;1723.043;0;0;0;1780.278;0;0;0;0;0;1563.9666;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;840.15295;0;0;0;0;787.11584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1315;669.5768148;3048.7651;7259.894;5701.8496;4992.9897;0;6446.0425;4020.8413;4641.054;4296.402;4356.061;2802.1094;5239.1973;0;0;0;5187.387;0;0;0;0;0;4286.7383;0;2969.6719;4627.8335;7586.6484;1327.041;0;0;2333.5242;0;4898.24;0;0;0;0;0;0;4079.2954;0;0;2018.6409;1761.975;2443.2603;3028.4988;0;0;0;2826.076;0;1729.5204;2657.8625;0;0;0;3815.5488;0;0;4164.3926;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3756.2686;0;0;1567.1481
1316;568.4929235;3812.0044;8895.093;7408.131;7440.1;0;8258.906;6889.62;7864.1436;7529.8037;8934.804;6109.117;10425.779;3838.8901;0;0;10805.489;0;0;16883.137;0;1911.9564;5590.3926;0;0;0;10267.699;3665.3013;4864.1895;4174.3125;3951.1775;0;9317.843;0;0;3138.4543;5401.531;0;0;8578.865;0;1493.8093;0;2319.6956;3867.618;4492.009;0;0;0;6348.729;0;3639.5923;5322.4707;0;1884.0507;3804.722;8304.479;0;0;9948.432;0;0;0;0;0;0;0;1576.262;0;1641.4634;0;0;0;0;1635.3486;0;8343.054;0;0;4769.1216
1317;692.4783678;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;760.9584;0;0;0;0;0;664.86865;0;0;0;0;0;0
1318;1162.806121;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;716.0078;0
1319;590.4748443;0;2909.1616;2819.7563;0;0;3944.5132;4677.73;4828.5703;4708.004;5953.6074;4680.412;6848.686;3569.2307;0;0;7720.0396;0;0;11467.157;0;0;0;0;0;0;3947.5278;2887.6597;0;0;3703.8633;0;6619.663;0;0;3683.9492;5169.123;0;0;8531.825;0;0;0;0;2202.4778;0;0;0;0;4662.9517;0;3755.56;4663.6914;1553.7821;2580.4353;4153.71;6078.7065;0;0;8680.048;0;0;0;0;0;0;0;0;0;1536.75;0;0;1630.4237;0;1769.5199;0;5259.3174;0;0;0
1320;764.5356532;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7718.979;9231.891;10760.412;4895.0005;5596.4185;0;19725.824;7372.2886;5621.7417;0;4884.2974;0;5862.116;6288.289;0;0;0;0;0;0;7515.686;5015.9224;0;4459.298;3160.5415;4517.31;4764.9404;9184.81;5569.1953;0;0;2950.0203;6053.2046;4989.077;3202.9304;0;0;0;1695.6313;0;9604.247;12718.709;8271.258;6358.186;6581.3477;8325.609;7531.5337;7568.9116;11129.554;8090.252;10893.64;9950.299;9070.196;7393.67;8397.605;9634.677;0;5021.441;0
1321;1157.961191;0;0;0;0;0;0;2810.9949;3215.6855;0;4476.1123;0;6278.795;0;5078.127;0;7535.9385;0;0;0;0;0;0;0;0;1402.6626;3105.3584;0;0;0;0;1634.2567;0;0;0;0;0;0;0;7356.98;0;0;0;0;0;0;0;0;0;3173.1565;0;0;3409.796;0;0;0;0;0;0;8780.952;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2484.102
1322;750.5213191;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1232.3977;1563.3169;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1206.8584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1212.5206;0;0;0;0;0;0;0;1419.1323;0;0;0;0;0;0;0;0
1323;536.6123102;0;0;0;12994.379;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
